"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","id","Basiswert","Name.Basiswert","Typ","Index"
"Mobilitätsziffer","nichtdeutsch",2000,"02 Ludwigsvorstadt - Isarvorstadt",684.7,"2",2194,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",100
"Mobilitätsziffer","nichtdeutsch",2001,"02 Ludwigsvorstadt - Isarvorstadt",697.1,"2",2012,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",91.7046490428441
"Mobilitätsziffer","nichtdeutsch",2002,"02 Ludwigsvorstadt - Isarvorstadt",700.7,"2",1989,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",90.6563354603464
"Mobilitätsziffer","nichtdeutsch",2003,"02 Ludwigsvorstadt - Isarvorstadt",684.6,"2",2126,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",96.9006381039198
"Mobilitätsziffer","nichtdeutsch",2004,"02 Ludwigsvorstadt - Isarvorstadt",748.6,"2",1956,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",89.1522333637192
"Mobilitätsziffer","nichtdeutsch",2005,"02 Ludwigsvorstadt - Isarvorstadt",703.3,"2",1887,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",86.0072926162261
"Mobilitätsziffer","nichtdeutsch",2006,"02 Ludwigsvorstadt - Isarvorstadt",650.3,"2",1667,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",75.9799453053783
"Mobilitätsziffer","nichtdeutsch",2007,"02 Ludwigsvorstadt - Isarvorstadt",668.6,"2",1606,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",73.1996353691887
"Mobilitätsziffer","nichtdeutsch",2008,"02 Ludwigsvorstadt - Isarvorstadt",705.4,"2",1798,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",81.950774840474
"Mobilitätsziffer","nichtdeutsch",2009,"02 Ludwigsvorstadt - Isarvorstadt",878.2,"2",1782,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",81.2215132178669
"Mobilitätsziffer","nichtdeutsch",2010,"02 Ludwigsvorstadt - Isarvorstadt",753.2,"2",1712,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",78.0309936189608
"Mobilitätsziffer","nichtdeutsch",2011,"02 Ludwigsvorstadt - Isarvorstadt",739.9,"2",1640,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",74.7493163172288
"Mobilitätsziffer","nichtdeutsch",2012,"02 Ludwigsvorstadt - Isarvorstadt",737.1,"2",1717,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",78.2588878760255
"Mobilitätsziffer","nichtdeutsch",2013,"02 Ludwigsvorstadt - Isarvorstadt",800,"2",1774,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",80.8568824065634
"Mobilitätsziffer","nichtdeutsch",2014,"02 Ludwigsvorstadt - Isarvorstadt",815.7,"2",1934,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",88.1494986326345
"Mobilitätsziffer","nichtdeutsch",2015,"02 Ludwigsvorstadt - Isarvorstadt",758.4,"2",2050,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",93.436645396536
"Mobilitätsziffer","nichtdeutsch",2016,"02 Ludwigsvorstadt - Isarvorstadt",615.3,"2",1715,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",78.1677301731996
"Mobilitätsziffer","nichtdeutsch",2017,"02 Ludwigsvorstadt - Isarvorstadt",812.7,"2",1668,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",76.0255241567912
"Mobilitätsziffer","nichtdeutsch",2018,"02 Ludwigsvorstadt - Isarvorstadt",671.2,"2",1734,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",79.0337283500456
"Mobilitätsziffer","nichtdeutsch",2019,"02 Ludwigsvorstadt - Isarvorstadt",608.8,"2",1627,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",74.1567912488605
"Mobilitätsziffer","nichtdeutsch",2020,"02 Ludwigsvorstadt - Isarvorstadt",502.5,"2",1654,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",75.38742023701
"Mobilitätsziffer","nichtdeutsch",2021,"02 Ludwigsvorstadt - Isarvorstadt",577.1,"2",1762,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",80.309936189608
"Mobilitätsziffer","nichtdeutsch",2022,"02 Ludwigsvorstadt - Isarvorstadt",766.5,"2",1821,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",82.9990884229717
"Mobilitätsziffer","nichtdeutsch",2023,"02 Ludwigsvorstadt - Isarvorstadt",684.5,"2",1562,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",71.1941659070191
"Mobilitätsziffer","nichtdeutsch",2024,"02 Ludwigsvorstadt - Isarvorstadt",555,"2",1493,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",68.049225159526
"Mobilitätsziffer","nichtdeutsch",2000,"02 Ludwigsvorstadt - Isarvorstadt",684.7,"1",2770,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",100
"Mobilitätsziffer","nichtdeutsch",2001,"02 Ludwigsvorstadt - Isarvorstadt",697.1,"1",2889,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",104.296028880866
"Mobilitätsziffer","nichtdeutsch",2002,"02 Ludwigsvorstadt - Isarvorstadt",700.7,"1",2742,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",98.9891696750903
"Mobilitätsziffer","nichtdeutsch",2003,"02 Ludwigsvorstadt - Isarvorstadt",684.6,"1",2322,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",83.826714801444
"Mobilitätsziffer","nichtdeutsch",2004,"02 Ludwigsvorstadt - Isarvorstadt",748.6,"1",2711,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",97.870036101083
"Mobilitätsziffer","nichtdeutsch",2005,"02 Ludwigsvorstadt - Isarvorstadt",703.3,"1",2831,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",102.202166064982
"Mobilitätsziffer","nichtdeutsch",2006,"02 Ludwigsvorstadt - Isarvorstadt",650.3,"1",2520,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",90.9747292418773
"Mobilitätsziffer","nichtdeutsch",2007,"02 Ludwigsvorstadt - Isarvorstadt",668.6,"1",2792,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",100.794223826715
"Mobilitätsziffer","nichtdeutsch",2008,"02 Ludwigsvorstadt - Isarvorstadt",705.4,"1",2968,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",107.148014440433
"Mobilitätsziffer","nichtdeutsch",2009,"02 Ludwigsvorstadt - Isarvorstadt",878.2,"1",3141,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",113.393501805054
"Mobilitätsziffer","nichtdeutsch",2010,"02 Ludwigsvorstadt - Isarvorstadt",753.2,"1",3093,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",111.660649819495
"Mobilitätsziffer","nichtdeutsch",2011,"02 Ludwigsvorstadt - Isarvorstadt",739.9,"1",3275,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",118.231046931408
"Mobilitätsziffer","nichtdeutsch",2012,"02 Ludwigsvorstadt - Isarvorstadt",737.1,"1",3693,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",133.321299638989
"Mobilitätsziffer","nichtdeutsch",2013,"02 Ludwigsvorstadt - Isarvorstadt",800,"1",4314,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",155.740072202166
"Mobilitätsziffer","nichtdeutsch",2014,"02 Ludwigsvorstadt - Isarvorstadt",815.7,"1",5028,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",181.516245487365
"Mobilitätsziffer","nichtdeutsch",2015,"02 Ludwigsvorstadt - Isarvorstadt",758.4,"1",4998,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",180.43321299639
"Mobilitätsziffer","nichtdeutsch",2016,"02 Ludwigsvorstadt - Isarvorstadt",615.3,"1",4089,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",147.617328519856
"Mobilitätsziffer","nichtdeutsch",2017,"02 Ludwigsvorstadt - Isarvorstadt",812.7,"1",3618,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",130.613718411552
"Mobilitätsziffer","nichtdeutsch",2018,"02 Ludwigsvorstadt - Isarvorstadt",671.2,"1",3155,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",113.898916967509
"Mobilitätsziffer","nichtdeutsch",2019,"02 Ludwigsvorstadt - Isarvorstadt",608.8,"1",2884,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",104.115523465704
"Mobilitätsziffer","nichtdeutsch",2020,"02 Ludwigsvorstadt - Isarvorstadt",502.5,"1",1972,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",71.1913357400722
"Mobilitätsziffer","nichtdeutsch",2021,"02 Ludwigsvorstadt - Isarvorstadt",577.1,"1",2245,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",81.0469314079422
"Mobilitätsziffer","nichtdeutsch",2022,"02 Ludwigsvorstadt - Isarvorstadt",766.5,"1",3819,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",137.870036101083
"Mobilitätsziffer","nichtdeutsch",2023,"02 Ludwigsvorstadt - Isarvorstadt",684.5,"1",2630,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",94.9458483754513
"Mobilitätsziffer","nichtdeutsch",2024,"02 Ludwigsvorstadt - Isarvorstadt",555,"1",2286,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",82.5270758122744
"Mobilitätsziffer","deutsch",2000,"03 Maxvorstadt",299,"2",2414,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",100
"Mobilitätsziffer","deutsch",2001,"03 Maxvorstadt",290.8,"2",2279,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",94.4076222038111
"Mobilitätsziffer","deutsch",2002,"03 Maxvorstadt",301.3,"2",2323,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",96.2303231151616
"Mobilitätsziffer","deutsch",2003,"03 Maxvorstadt",309.4,"2",2515,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",104.183927091964
"Mobilitätsziffer","deutsch",2004,"03 Maxvorstadt",329.7,"2",2720,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",112.676056338028
"Mobilitätsziffer","deutsch",2005,"03 Maxvorstadt",321.2,"2",2598,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",107.622203811102
"Mobilitätsziffer","deutsch",2006,"03 Maxvorstadt",358.1,"2",3118,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",129.163214581607
"Mobilitätsziffer","deutsch",2007,"03 Maxvorstadt",345.7,"2",3264,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",135.211267605634
"Mobilitätsziffer","deutsch",2008,"03 Maxvorstadt",342.3,"2",3198,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",132.477216238608
"Mobilitätsziffer","deutsch",2009,"03 Maxvorstadt",342.2,"2",3317,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",137.406793703397
"Mobilitätsziffer","deutsch",2010,"03 Maxvorstadt",347.5,"2",3307,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",136.992543496272
"Mobilitätsziffer","deutsch",2011,"03 Maxvorstadt",319.8,"2",2992,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",123.943661971831
"Mobilitätsziffer","deutsch",2012,"03 Maxvorstadt",312.9,"2",3089,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",127.961888980944
"Mobilitätsziffer","deutsch",2013,"03 Maxvorstadt",302.8,"2",2921,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",121.002485501243
"Mobilitätsziffer","deutsch",2014,"03 Maxvorstadt",297.5,"2",2923,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",121.085335542668
"Mobilitätsziffer","deutsch",2015,"03 Maxvorstadt",309.2,"2",2963,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",122.742336371168
"Mobilitätsziffer","deutsch",2016,"03 Maxvorstadt",296.4,"2",2656,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",110.024855012428
"Mobilitätsziffer","deutsch",2017,"03 Maxvorstadt",293.4,"2",2683,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",111.143330571665
"Mobilitätsziffer","deutsch",2018,"03 Maxvorstadt",302.9,"2",2832,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",117.315658657829
"Mobilitätsziffer","deutsch",2019,"03 Maxvorstadt",290.1,"2",2752,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",114.001657000828
"Mobilitätsziffer","deutsch",2020,"03 Maxvorstadt",299.5,"2",2943,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",121.913835956918
"Mobilitätsziffer","deutsch",2021,"03 Maxvorstadt",332.6,"2",3226,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",133.637116818558
"Mobilitätsziffer","deutsch",2022,"03 Maxvorstadt",289.7,"2",2673,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",110.72908036454
"Mobilitätsziffer","deutsch",2023,"03 Maxvorstadt",274.2,"2",2576,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",106.710853355427
"Mobilitätsziffer","deutsch",2024,"03 Maxvorstadt",275.2,"2",2656,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",110.024855012428
"Mobilitätsziffer","deutsch",2000,"03 Maxvorstadt",299,"1",2265,"außerstädtisch Zugezogene (deutsch)","Zuzug",100
"Mobilitätsziffer","deutsch",2001,"03 Maxvorstadt",290.8,"1",2310,"außerstädtisch Zugezogene (deutsch)","Zuzug",101.986754966887
"Mobilitätsziffer","deutsch",2002,"03 Maxvorstadt",301.3,"1",2145,"außerstädtisch Zugezogene (deutsch)","Zuzug",94.7019867549669
"Mobilitätsziffer","deutsch",2003,"03 Maxvorstadt",309.4,"1",2064,"außerstädtisch Zugezogene (deutsch)","Zuzug",91.1258278145695
"Mobilitätsziffer","deutsch",2004,"03 Maxvorstadt",329.7,"1",2424,"außerstädtisch Zugezogene (deutsch)","Zuzug",107.019867549669
"Mobilitätsziffer","deutsch",2005,"03 Maxvorstadt",321.2,"1",2577,"außerstädtisch Zugezogene (deutsch)","Zuzug",113.774834437086
"Mobilitätsziffer","deutsch",2006,"03 Maxvorstadt",358.1,"1",3269,"außerstädtisch Zugezogene (deutsch)","Zuzug",144.326710816777
"Mobilitätsziffer","deutsch",2007,"03 Maxvorstadt",345.7,"1",3348,"außerstädtisch Zugezogene (deutsch)","Zuzug",147.814569536424
"Mobilitätsziffer","deutsch",2008,"03 Maxvorstadt",342.3,"1",3596,"außerstädtisch Zugezogene (deutsch)","Zuzug",158.763796909492
"Mobilitätsziffer","deutsch",2009,"03 Maxvorstadt",342.2,"1",3253,"außerstädtisch Zugezogene (deutsch)","Zuzug",143.620309050773
"Mobilitätsziffer","deutsch",2010,"03 Maxvorstadt",347.5,"1",3382,"außerstädtisch Zugezogene (deutsch)","Zuzug",149.315673289183
"Mobilitätsziffer","deutsch",2011,"03 Maxvorstadt",319.8,"1",3110,"außerstädtisch Zugezogene (deutsch)","Zuzug",137.306843267108
"Mobilitätsziffer","deutsch",2012,"03 Maxvorstadt",312.9,"1",3003,"außerstädtisch Zugezogene (deutsch)","Zuzug",132.582781456954
"Mobilitätsziffer","deutsch",2013,"03 Maxvorstadt",302.8,"1",2791,"außerstädtisch Zugezogene (deutsch)","Zuzug",123.222958057395
"Mobilitätsziffer","deutsch",2014,"03 Maxvorstadt",297.5,"1",2845,"außerstädtisch Zugezogene (deutsch)","Zuzug",125.60706401766
"Mobilitätsziffer","deutsch",2015,"03 Maxvorstadt",309.2,"1",2824,"außerstädtisch Zugezogene (deutsch)","Zuzug",124.679911699779
"Mobilitätsziffer","deutsch",2016,"03 Maxvorstadt",296.4,"1",2726,"außerstädtisch Zugezogene (deutsch)","Zuzug",120.353200883002
"Mobilitätsziffer","deutsch",2017,"03 Maxvorstadt",293.4,"1",2594,"außerstädtisch Zugezogene (deutsch)","Zuzug",114.525386313466
"Mobilitätsziffer","deutsch",2018,"03 Maxvorstadt",302.9,"1",2677,"außerstädtisch Zugezogene (deutsch)","Zuzug",118.189845474614
"Mobilitätsziffer","deutsch",2019,"03 Maxvorstadt",290.1,"1",2657,"außerstädtisch Zugezogene (deutsch)","Zuzug",117.306843267108
"Mobilitätsziffer","deutsch",2020,"03 Maxvorstadt",299.5,"1",2425,"außerstädtisch Zugezogene (deutsch)","Zuzug",107.064017660044
"Mobilitätsziffer","deutsch",2021,"03 Maxvorstadt",332.6,"1",2779,"außerstädtisch Zugezogene (deutsch)","Zuzug",122.693156732892
"Mobilitätsziffer","deutsch",2022,"03 Maxvorstadt",289.7,"1",2556,"außerstädtisch Zugezogene (deutsch)","Zuzug",112.847682119205
"Mobilitätsziffer","deutsch",2023,"03 Maxvorstadt",274.2,"1",2461,"außerstädtisch Zugezogene (deutsch)","Zuzug",108.653421633554
"Mobilitätsziffer","deutsch",2024,"03 Maxvorstadt",275.2,"1",2493,"außerstädtisch Zugezogene (deutsch)","Zuzug",110.066225165563
"Mobilitätsziffer","nichtdeutsch",2000,"03 Maxvorstadt",667.6,"2",1384,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",100
"Mobilitätsziffer","nichtdeutsch",2001,"03 Maxvorstadt",700.3,"2",1439,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",103.973988439306
"Mobilitätsziffer","nichtdeutsch",2002,"03 Maxvorstadt",722,"2",1421,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",102.673410404624
"Mobilitätsziffer","nichtdeutsch",2003,"03 Maxvorstadt",655.8,"2",1509,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",109.031791907514
"Mobilitätsziffer","nichtdeutsch",2004,"03 Maxvorstadt",691.6,"2",1466,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",105.924855491329
"Mobilitätsziffer","nichtdeutsch",2005,"03 Maxvorstadt",626.2,"2",1526,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",110.260115606936
"Mobilitätsziffer","nichtdeutsch",2006,"03 Maxvorstadt",640.7,"2",1594,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",115.173410404624
"Mobilitätsziffer","nichtdeutsch",2007,"03 Maxvorstadt",598.6,"2",1593,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",115.101156069364
"Mobilitätsziffer","nichtdeutsch",2008,"03 Maxvorstadt",566,"2",1335,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",96.4595375722543
"Mobilitätsziffer","nichtdeutsch",2009,"03 Maxvorstadt",750.8,"2",1489,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",107.586705202312
"Mobilitätsziffer","nichtdeutsch",2010,"03 Maxvorstadt",732,"2",1542,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",111.416184971098
"Mobilitätsziffer","nichtdeutsch",2011,"03 Maxvorstadt",641.4,"2",1428,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",103.179190751445
"Mobilitätsziffer","nichtdeutsch",2012,"03 Maxvorstadt",648.9,"2",1649,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",119.147398843931
"Mobilitätsziffer","nichtdeutsch",2013,"03 Maxvorstadt",676.4,"2",1661,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",120.014450867052
"Mobilitätsziffer","nichtdeutsch",2014,"03 Maxvorstadt",643.6,"2",1648,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",119.075144508671
"Mobilitätsziffer","nichtdeutsch",2015,"03 Maxvorstadt",656.3,"2",1812,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",130.924855491329
"Mobilitätsziffer","nichtdeutsch",2016,"03 Maxvorstadt",703.5,"2",1646,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",118.93063583815
"Mobilitätsziffer","nichtdeutsch",2017,"03 Maxvorstadt",758.5,"2",1790,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",129.335260115607
"Mobilitätsziffer","nichtdeutsch",2018,"03 Maxvorstadt",645,"2",1620,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",117.052023121387
"Mobilitätsziffer","nichtdeutsch",2019,"03 Maxvorstadt",620.8,"2",1650,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",119.219653179191
"Mobilitätsziffer","nichtdeutsch",2020,"03 Maxvorstadt",534.9,"2",1597,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",115.390173410405
