"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","id","Basiswert","Name.Basiswert"
"Mobilitätsziffer","insgesamt",2019,"14 Berg am Laim",247.1,"3",2615,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"14 Berg am Laim",247.1,"4",2788,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"14 Berg am Laim",247.1,"5",46538.8,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"15 Trudering - Riem",228.5,"1",3926,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"15 Trudering - Riem",228.5,"2",4430,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"15 Trudering - Riem",228.5,"3",4282,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"15 Trudering - Riem",228.5,"4",4143,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"15 Trudering - Riem",228.5,"5",73447.3,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"16 Ramersdorf - Perlach",230.3,"1",6762,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"16 Ramersdorf - Perlach",230.3,"2",7380,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"16 Ramersdorf - Perlach",230.3,"3",6199,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"16 Ramersdorf - Perlach",230.3,"4",6620,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"16 Ramersdorf - Perlach",230.3,"5",117069.8,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"17 Obergiesing - Fasangarten",280.9,"1",3886,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"17 Obergiesing - Fasangarten",280.9,"2",3713,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"17 Obergiesing - Fasangarten",280.9,"3",3829,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"17 Obergiesing - Fasangarten",280.9,"4",3832,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"17 Obergiesing - Fasangarten",280.9,"5",54328.2,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"18 Untergiesing - Harlaching",271.9,"1",3289,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"18 Untergiesing - Harlaching",271.9,"2",3897,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"18 Untergiesing - Harlaching",271.9,"3",3143,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"18 Untergiesing - Harlaching",271.9,"4",4098,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"18 Untergiesing - Harlaching",271.9,"5",53053,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",271.2,"1",6411,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",271.2,"2",7122,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",271.2,"3",6220,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",271.2,"4",6588,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",271.2,"5",97127,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"20 Hadern",243.4,"1",3155,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"20 Hadern",243.4,"2",3056,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"20 Hadern",243.4,"3",2929,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"20 Hadern",243.4,"4",3023,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"20 Hadern",243.4,"5",49965.7,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"21 Pasing - Obermenzing",271.3,"1",5112,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"21 Pasing - Obermenzing",271.3,"2",5835,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"21 Pasing - Obermenzing",271.3,"3",4673,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"21 Pasing - Obermenzing",271.3,"4",4799,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"21 Pasing - Obermenzing",271.3,"5",75257.7,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"22 Aubing - Lochhausen - Langwied",268.5,"1",3630,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"22 Aubing - Lochhausen - Langwied",268.5,"2",3437,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"22 Aubing - Lochhausen - Langwied",268.5,"3",3222,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"22 Aubing - Lochhausen - Langwied",268.5,"4",2773,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"22 Aubing - Lochhausen - Langwied",268.5,"5",48655.4,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"23 Allach - Untermenzing",295.1,"1",2860,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"23 Allach - Untermenzing",295.1,"2",2578,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"23 Allach - Untermenzing",295.1,"3",2415,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"23 Allach - Untermenzing",295.1,"4",2170,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"23 Allach - Untermenzing",295.1,"5",33961.7,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"24 Feldmoching - Hasenbergl",235.7,"1",3683,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"24 Feldmoching - Hasenbergl",235.7,"2",3706,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"24 Feldmoching - Hasenbergl",235.7,"3",3460,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"24 Feldmoching - Hasenbergl",235.7,"4",3734,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"24 Feldmoching - Hasenbergl",235.7,"5",61871.8,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"25 Laim",256.9,"1",3500,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"25 Laim",256.9,"2",3990,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"25 Laim",256.9,"3",3070,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"25 Laim",256.9,"4",4056,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2019,"25 Laim",256.9,"5",56891.3,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"Stadt München",283.1,"1",113885,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"Stadt München",283.1,"2",107434,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"Stadt München",283.1,"3",105349,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"Stadt München",283.1,"4",107434,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"Stadt München",283.1,"5",1533308.7,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"01 Altstadt - Lehel",346.6,"1",2131,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"01 Altstadt - Lehel",346.6,"2",1552,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"01 Altstadt - Lehel",346.6,"3",1835,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"01 Altstadt - Lehel",346.6,"4",1768,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"01 Altstadt - Lehel",346.6,"5",21018.7,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"02 Ludwigsvorstadt - Isarvorstadt",388.3,"1",5517,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"02 Ludwigsvorstadt - Isarvorstadt",388.3,"2",4252,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"02 Ludwigsvorstadt - Isarvorstadt",388.3,"3",5116,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"02 Ludwigsvorstadt - Isarvorstadt",388.3,"4",5143,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"02 Ludwigsvorstadt - Isarvorstadt",388.3,"5",51583.9,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"03 Maxvorstadt",389.3,"1",5329,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"03 Maxvorstadt",389.3,"2",4452,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"03 Maxvorstadt",389.3,"3",4695,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"03 Maxvorstadt",389.3,"4",5435,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"03 Maxvorstadt",389.3,"5",51141,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"04 Schwabing - West",298.9,"1",5322,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"04 Schwabing - West",298.9,"2",4794,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"04 Schwabing - West",298.9,"3",4583,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"04 Schwabing - West",298.9,"4",5707,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"04 Schwabing - West",298.9,"5",68266.7,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"05 Au - Haidhausen",290.8,"1",4495,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"05 Au - Haidhausen",290.8,"2",4375,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"05 Au - Haidhausen",290.8,"3",4039,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"05 Au - Haidhausen",290.8,"4",4859,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"05 Au - Haidhausen",290.8,"5",61107,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"06 Sendling",273.7,"1",2675,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"06 Sendling",273.7,"2",2914,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"06 Sendling",273.7,"3",2529,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"06 Sendling",273.7,"4",3059,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"06 Sendling",273.7,"5",40830,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"07 Sendling - Westpark",238,"1",3442,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"07 Sendling - Westpark",238,"2",3639,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"07 Sendling - Westpark",238,"3",3352,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"07 Sendling - Westpark",238,"4",3731,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"07 Sendling - Westpark",238,"5",59525.1,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"08 Schwanthalerhöhe",288.5,"1",2245,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"08 Schwanthalerhöhe",288.5,"2",2045,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"08 Schwanthalerhöhe",288.5,"3",2009,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"08 Schwanthalerhöhe",288.5,"4",2262,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"08 Schwanthalerhöhe",288.5,"5",29670.1,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"09 Neuhausen - Nymphenburg",284,"1",7209,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"09 Neuhausen - Nymphenburg",284,"2",6669,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"09 Neuhausen - Nymphenburg",284,"3",6998,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"09 Neuhausen - Nymphenburg",284,"4",7154,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"09 Neuhausen - Nymphenburg",284,"5",98700.5,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"10 Moosach",270.8,"1",3823,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"10 Moosach",270.8,"2",3654,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"10 Moosach",270.8,"3",3344,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"10 Moosach",270.8,"4",3782,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"10 Moosach",270.8,"5",53919,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"11 Milbertshofen - Am Hart",317.9,"1",6600,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"11 Milbertshofen - Am Hart",317.9,"2",5285,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"11 Milbertshofen - Am Hart",317.9,"3",5771,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"11 Milbertshofen - Am Hart",317.9,"4",6127,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"11 Milbertshofen - Am Hart",317.9,"5",74803.1,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"12 Schwabing - Freimann",426.7,"1",10041,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"12 Schwabing - Freimann",426.7,"2",6902,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"12 Schwabing - Freimann",426.7,"3",8767,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"12 Schwabing - Freimann",426.7,"4",7153,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"12 Schwabing - Freimann",426.7,"5",77012.4,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"13 Bogenhausen",254.3,"1",5829,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"13 Bogenhausen",254.3,"2",6010,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"13 Bogenhausen",254.3,"3",5226,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"13 Bogenhausen",254.3,"4",5030,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"13 Bogenhausen",254.3,"5",86887.9,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"14 Berg am Laim",228.6,"1",2499,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"14 Berg am Laim",228.6,"2",2886,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"14 Berg am Laim",228.6,"3",2453,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"14 Berg am Laim",228.6,"4",2644,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"14 Berg am Laim",228.6,"5",45860.3,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"15 Trudering - Riem",220.4,"1",4156,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"15 Trudering - Riem",220.4,"2",4235,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"15 Trudering - Riem",220.4,"3",3938,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"15 Trudering - Riem",220.4,"4",3674,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"15 Trudering - Riem",220.4,"5",72608.5,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"16 Ramersdorf - Perlach",226.3,"1",6326,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"16 Ramersdorf - Perlach",226.3,"2",7498,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"16 Ramersdorf - Perlach",226.3,"3",5891,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"16 Ramersdorf - Perlach",226.3,"4",6399,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"16 Ramersdorf - Perlach",226.3,"5",115382,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"17 Obergiesing - Fasangarten",305.5,"1",4242,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"17 Obergiesing - Fasangarten",305.5,"2",4005,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"17 Obergiesing - Fasangarten",305.5,"3",4568,"außerstädtisch Weggezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"17 Obergiesing - Fasangarten",305.5,"4",3700,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"17 Obergiesing - Fasangarten",305.5,"5",54052.1,"mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"18 Untergiesing - Harlaching",269.8,"1",3483,"außerstädtisch Zugezogene (insgesamt)"
"Mobilitätsziffer","insgesamt",2018,"18 Untergiesing - Harlaching",269.8,"2",3842,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)"
